-0.0605096904288,-0.0691538318743,-0.0806794705147,-0.0968153646176,-0.121019205772,-0.161358941029,-0.242038411544,0.484076823088,0.242038411544,0.161358941029,0.121019205772,0.0968153646176,0.0806794705147,0.0691538318697
-0.0422763738187,-0.0483147536372,-0.0563672119129,-0.067640654295,-0.0845508178688,-0.112734423825,-0.169101635738,0.338203271475,0.169101635738,0.112734423825,0.0845508178688,0.067640654295,0.0563672119125,0.0483147530679
-0.0420275123546,-0.0480305854894,-0.0560356826565,-0.0672428191875,-0.0840535239844,-0.112071365313,-0.168107047969,0.336214095938,0.168107047969,0.112071365313,0.0840535239844,0.0672428191875,0.0560356826563,0.0480305851339
-0.0533716571867,-0.0609956840272,-0.071161631227,-0.0853939574724,-0.10674244684,-0.142323262454,-0.213484893681,0.426969787362,0.213484893681,0.142323262454,0.10674244684,0.0853939574724,0.071161631227,0.0609956839088
-0.0698140685394,-0.0797872453496,-0.093085119541,-0.111702143449,-0.139627679312,-0.186170239082,-0.279255358623,0.558510717246,0.279255358623,0.186170239082,0.139627679312,0.111702143449,0.093085119541,0.0797872453209
-0.0403331525477,-0.04609373958,-0.0537760285346,-0.0645312342406,-0.0806640428008,-0.107552057068,-0.161328085602,0.322656171203,0.161328085602,0.107552057068,0.0806640428008,0.0645312342406,0.0537760285338,0.0460937387433
-0.0559040482308,-0.0638896633676,-0.0745379403399,-0.0894455284077,-0.11180691051,-0.14907588068,-0.223613821019,0.447227642039,0.223613821019,0.14907588068,0.11180691051,0.0894455284077,0.0745379403398,0.0638896631484
-0.0255603940408,-0.0292118718356,-0.0340805171416,-0.0408966205699,-0.0511207757123,-0.0681610342831,-0.102241551425,0.204483102849,0.102241551425,0.0681610342831,0.0511207757123,0.0408966205699,0.0340805171416,0.0292118718356
-0.05958779328,-0.0681001749183,-0.0794502040567,-0.095340244868,-0.119175306085,-0.158900408113,-0.23835061217,0.47670122434,0.23835061217,0.158900408113,0.119175306085,0.095340244868,0.0794502040567,0.0681001749057
-0.0669349607465,-0.0764958197187,-0.0892451219802,-0.107094146375,-0.133867682969,-0.178490243959,-0.267735365938,0.535470731876,0.267735365938,0.178490243959,0.133867682969,0.107094146375,0.0892451219793,0.0764958188394
-0.041408482819,-0.0473239346664,-0.0552112571097,-0.0662535085317,-0.0828168856646,-0.110422514219,-0.165633771329,0.331267542658,0.165633771329,0.110422514219,0.0828168856646,0.0662535085317,0.0552112571097,0.0473239346655
-0.0466314864684,-0.0532930647673,-0.0621752422266,-0.0746102906719,-0.0932628633398,-0.124350484453,-0.18652572668,0.373051453359,0.18652572668,0.124350484453,0.0932628633398,0.0746102906719,0.0621752422266,0.0532930647656
-0.0432401790824,-0.0494173034854,-0.057653520732,-0.0691842248784,-0.086480281098,-0.115307041464,-0.172960562196,0.345921124392,0.172960562196,0.115307041464,0.086480281098,0.0691842248784,0.057653520732,0.0494173034845
-0.0396668836205,-0.0453334651261,-0.0528890426401,-0.0634668511681,-0.0793335639601,-0.10577808528,-0.15866712792,0.31733425584,0.15866712792,0.10577808528,0.0793335639601,0.0634668511681,0.0528890426401,0.0453334651201
-0.0342714805444,-0.0391673910811,-0.0456952895944,-0.0548343475133,-0.0685429343917,-0.0913905791889,-0.137085868783,0.274171737567,0.137085868783,0.0913905791889,0.0685429343917,0.0548343475133,0.0456952895944,0.0391673910809
-0.0559488388569,-0.0639409932395,-0.0745978252788,-0.0895173903345,-0.111896737918,-0.149195650557,-0.223793475836,0.447586951672,0.223793475836,0.149195650557,0.111896737918,0.0895173903345,0.0745978252787,0.0639409930961
-0.0743256461016,-0.0849432815219,-0.0991004950603,-0.118920594072,-0.14865074259,-0.198200990121,-0.297301485181,0.594602970362,0.297301485181,0.198200990121,0.14865074259,0.118920594072,0.0991004950603,0.0849432814802
-0.0460498216459,-0.0526283428642,-0.0613997333413,-0.0736796800095,-0.0920996000119,-0.122799466683,-0.184199200024,0.368398400048,0.184199200024,0.122799466683,0.0920996000119,0.0736796800095,0.0613997333413,0.052628342864
-0.0468455398588,-0.0535376078879,-0.0624605425233,-0.074952651028,-0.093690813785,-0.124921085047,-0.18738162757,0.37476325514,0.18738162757,0.124921085047,0.093690813785,0.074952651028,0.0624605425233,0.0535376078771
-0.0719726529345,-0.0822543054208,-0.0959633563108,-0.115156027573,-0.143945034466,-0.191926712621,-0.287890068932,0.575780137864,0.287890068932,0.191926712621,0.143945034466,0.115156027573,0.0959633563107,0.0822543054092
-0.0449853547441,-0.0514106888854,-0.0599791362382,-0.0719749634851,-0.0899687043564,-0.119958272475,-0.179937408713,0.359874817425,0.179937408713,0.119958272475,0.0899687043564,0.0719749634851,0.0599791362376,0.0514106882036
-0.0375402438904,-0.0429021075314,-0.0500524581558,-0.0600629497864,-0.075078687233,-0.100104916311,-0.150157374466,0.300314748932,0.150157374466,0.100104916311,0.075078687233,0.0600629497864,0.0500524581554,0.0429021069903
