2.7406,2.6158,2.5139,2.4343,2.3732,2.3268,2.2914,2.2642,2.2432,2.2267,2.2137,2.2033,2.1948,2.1879,2.1821,2.1772,2.1731,2.1695,2.1663,2.1636,2.1611,1.8155,1.9342,2.021,2.0809,2.1207,2.1464,2.1624,2.172,2.1773,2.1798,2.1804,2.1799,2.1787,2.177,2.1749,2.1728,2.1705,2.1682,2.1658,2.1634,2.1611
2.2156,2.2112,2.2075,2.2044,2.2016,2.199,2.1967,2.1945,2.1925,2.1905,2.1887,2.187,2.1853,2.1837,2.1822,2.1807,2.1793,2.178,2.1767,2.1754,2.1742,2.1653,2.1695,2.1727,2.175,2.1769,2.1783,2.1793,2.1801,2.1806,2.1809,2.181,2.1809,2.1806,2.1802,2.1797,2.179,2.1783,2.1774,2.1764,2.1753,2.1742
2.2251,2.2208,2.2169,2.2133,2.21,2.2068,2.2038,2.2009,2.1981,2.1954,2.1928,2.1903,2.1878,2.1854,2.183,2.1808,2.1785,2.1763,2.1741,2.172,2.1699,2.1634,2.1674,2.1707,2.1734,2.1756,2.1773,2.1787,2.1797,2.1804,2.1808,2.181,2.1808,2.1805,2.1799,2.179,2.178,2.1768,2.1753,2.1737,2.1719,2.1699
2.271,2.2525,2.2387,2.2281,2.2198,2.2131,2.2075,2.2029,2.1989,2.1954,2.1922,2.1894,2.1869,2.1845,2.1823,2.1803,2.1784,2.1766,2.1748,2.1732,2.1716,2.1285,2.1461,2.1579,2.1659,2.1713,2.175,2.1775,2.1791,2.1801,2.1807,2.1808,2.1807,2.1803,2.1797,2.1789,2.178,2.177,2.1758,2.1745,2.1731,2.1716
2.4287,2.3658,2.3202,2.2874,2.2635,2.2457,2.2321,2.2215,2.2129,2.2059,2.1999,2.1948,2.1904,2.1864,2.1829,2.1797,2.1767,2.174,2.1715,2.1692,2.167,2.0185,2.0785,2.1173,2.142,2.1576,2.1675,2.1736,2.1773,2.1795,2.1806,2.1809,2.1806,2.18,2.179,2.1777,2.1763,2.1747,2.1729,2.1711,2.1691,2.167
2.2132,2.2096,2.2064,2.2035,2.2008,2.1984,2.1961,2.194,2.192,2.1901,2.1884,2.1867,2.1851,2.1836,2.1821,2.1807,2.1794,2.1781,2.1769,2.1757,2.1745,2.1669,2.1703,2.1731,2.1753,2.177,2.1783,2.1794,2.1801,2.1806,2.1809,2.181,2.1809,2.1806,2.1803,2.1798,2.1791,2.1784,2.1776,2.1766,2.1756,2.1745
2.2694,2.2494,2.2354,2.2253,2.2177,2.2117,2.2069,2.2027,2.1991,2.1958,2.1929,2.1901,2.1875,2.1851,2.1828,2.1806,2.1784,2.1764,2.1744,2.1725,2.1706,2.1289,2.148,2.1599,2.1675,2.1724,2.1757,2.1779,2.1794,2.1803,2.1808,2.1809,2.1808,2.1804,2.1798,2.179,2.178,2.1768,2.1755,2.174,2.1724,2.1706
2.8789,2.6784,2.5179,2.4036,2.328,2.2799,2.2494,2.2297,2.2165,2.2071,2.2001,2.1946,2.1901,2.1862,2.1827,2.1796,2.1768,2.1741,2.1717,2.1693,2.1671,1.6652,1.856,1.9927,2.0789,2.1282,2.1549,2.1687,2.1757,2.179,2.1805,2.1808,2.1806,2.1799,2.1789,2.1777,2.1763,2.1748,2.173,2.1712,2.1692,2.1671
2.9398,2.7283,2.5532,2.4256,2.3407,2.2867,2.2528,2.2309,2.2162,2.2058,2.1982,2.1922,2.1873,2.1832,2.1797,2.1765,2.1737,2.1711,2.1687,2.1664,2.1643,1.6173,1.8184,1.9676,2.0637,2.1192,2.1491,2.1645,2.1723,2.176,2.1776,2.178,2.1777,2.177,2.1759,2.1747,2.1733,2.1717,2.17,2.1682,2.1663,2.1643
2.2583,2.2426,2.2307,2.2217,2.2146,2.2089,2.2042,2.2002,2.1968,2.1938,2.1911,2.1887,2.1864,2.1843,2.1824,2.1805,2.1788,2.1771,2.1756,2.174,2.1726,2.1363,2.1513,2.1614,2.1682,2.1729,2.176,2.1781,2.1795,2.1804,2.1808,2.181,2.1808,2.1805,2.18,2.1793,2.1785,2.1775,2.1764,2.1753,2.174,2.1726
2.6947,2.5565,2.4521,2.3768,2.3235,2.2859,2.259,2.2394,2.2247,2.2136,2.2048,2.1977,2.1918,2.1869,2.1827,2.179,2.1757,2.1728,2.1701,2.1677,2.1654,1.8231,1.9547,2.0436,2.1003,2.1351,2.156,2.1681,2.1751,2.1787,2.1804,2.1809,2.1806,2.1797,2.1785,2.177,2.1753,2.1735,2.1716,2.1696,2.1675,2.1654
2.7261,2.6007,2.4957,2.413,2.3507,2.3049,2.2715,2.2472,2.2293,2.216,2.2058,2.1979,2.1916,2.1865,2.1822,2.1786,2.1754,2.1726,2.1702,2.1679,2.1659,1.8131,1.9325,2.0219,2.0841,2.1247,2.1501,2.1652,2.1737,2.1782,2.1803,2.1808,2.1804,2.1795,2.1782,2.1767,2.1751,2.1734,2.1716,2.1697,2.1678,2.1659
3.0614,2.8613,2.6699,2.5103,2.396,2.3221,2.276,2.2468,2.2274,2.2139,2.2041,2.1966,2.1907,2.1859,2.1819,2.1785,2.1755,2.1728,2.1705,2.1683,2.1664,1.5532,1.7433,1.9061,2.0262,2.1009,2.1418,2.1627,2.1731,2.178,2.18,2.1805,2.1802,2.1793,2.1781,2.1767,2.1752,2.1735,2.1718,2.1701,2.1682,2.1664
