1.5623,1.7867,-0,1.7179,0.0973,1.4367,0.1947,1.0506,0.292,0.8366,0.3893,0.7128,0.4866,0.6677,0.584,0.6087,0.6813,0.5498,0.7786,0.4514,0.876,0.5672,0.9733,0.3803,1.0706,0.5082,1.1679,0.5189,1.2653,0.5889,1.3626,0.5156,1.4599,0.5156,1.5573,0.2337,1.6546,0.5083,1.7519,0.2702,1.8492,0,-2.9512,0.30755,-2.8037,0.43388,-2.6561,0.43976,-2.5085,0.47844,-2.361,0.38656,-2.2134,0.37763,-2.0659,0.47641,-1.9183,0.42472,-1.7707,0.44445,-1.6232,0.52132,-1.4756,0.502,-1.3281,0.5693,-1.1805,0.63747,-1.0329,0.68591,-0.88537,0.71976,-0.73781,0.79507,-0.59025,0.93941,-0.44268,1.1826,-0.29512,1.4816,-0.14756,0
1.5915,1.7638,-0,1.8703,0.1559,1.2201,0.3117,0.8636,0.4676,0.7142,0.6235,0.5997,0.7794,0.5957,0.9352,0.5625,1.0911,0.6725,1.247,0.6208,1.4029,0.6322,1.5587,0.7489,1.7146,0.5522,1.8705,0.5428,2.0264,0.4933,2.1822,0.5879,2.3381,0.5093,2.494,0.2947,2.6499,0.1668,2.8057,0.2237,2.9616,0,-3.1009,0.32559,-2.9458,0.52777,-2.7908,0.62463,-2.6357,0.56599,-2.4807,0.57919,-2.3257,0.526,-2.1706,0.54734,-2.0156,0.55552,-1.8605,0.53159,-1.7055,0.56197,-1.5504,0.54752,-1.3954,0.6066,-1.2404,0.64239,-1.0853,0.69292,-0.93026,0.76759,-0.77522,0.83253,-0.62018,0.97378,-0.46513,1.2361,-0.31009,1.4674,-0.15504,0
1.5608,1.7173,-0,1.856,0.1562,1.3031,0.3123,0.857,0.4685,0.7543,0.6246,0.7214,0.7808,0.7018,0.937,0.5644,1.0931,0.6228,1.2493,0.5872,1.4054,0.6639,1.5616,0.6332,1.7177,0.6726,1.8739,0.4184,2.0301,0.3079,2.1862,0.3778,2.3424,0.0681,2.4985,0,2.6547,0,2.8109,0,2.967,0,-2.9993,0.30519,-2.8493,0.67682,-2.6994,0.58047,-2.5494,0.48859,-2.3994,0.60466,-2.2495,0.42955,-2.0995,0.55046,-1.9495,0.55698,-1.7996,0.55387,-1.6496,0.56075,-1.4996,0.57653,-1.3497,0.55554,-1.1997,0.57994,-1.0498,0.65756,-0.89979,0.68519,-0.74982,0.78179,-0.59986,0.88317,-0.44989,1.119,-0.29993,1.4959,-0.14996,0
1.553,1.7805,-0,1.7768,0.1055,1.3322,0.2109,1.0041,0.3164,0.7935,0.4218,0.6692,0.5273,0.6038,0.6327,0.5327,0.7382,0.5068,0.8437,0.5444,0.9491,0.5508,1.0546,0.4476,1.16,0.4261,1.2655,0.3396,1.3709,0.4637,1.4764,0.4973,1.5818,0.4189,1.6873,0.5184,1.7928,0.5074,1.8982,0.1136,2.0037,0,-3.0851,0.37632,-2.9309,0.53736,-2.7766,0.49835,-2.6224,0.47176,-2.4681,0.44229,-2.3139,0.52734,-2.1596,0.52032,-2.0053,0.54771,-1.8511,0.5335,-1.6968,0.55011,-1.5426,0.58722,-1.3883,0.62034,-1.2341,0.6636,-1.0798,0.70792,-0.92554,0.75226,-0.77129,0.85279,-0.61703,1.0057,-0.46277,1.2412,-0.30851,1.4702,-0.15426,0
1.5776,1.6375,-0,1.888,0.1502,1.2192,0.3005,0.9308,0.4507,0.8001,0.6009,0.7068,0.7512,0.6541,0.9014,0.5669,1.0516,0.4989,1.2019,0.5353,1.3521,0.5386,1.5023,0.4883,1.6526,0.5471,1.8028,0.4689,1.953,0.4754,2.1033,0.2816,2.2535,0.2551,2.4038,0.3738,2.554,0.3646,2.7042,0.1979,2.8545,0,-2.9709,0.51862,-2.8224,0.56067,-2.6739,0.67862,-2.5253,0.64566,-2.3768,0.56959,-2.2282,0.45345,-2.0797,0.57386,-1.9311,0.47345,-1.7826,0.4958,-1.634,0.46099,-1.4855,0.48876,-1.3369,0.52683,-1.1884,0.64166,-1.0398,0.63119,-0.89128,0.7536,-0.74274,0.79263,-0.59419,0.90055,-0.44564,1.0895,-0.29709,1.4008,-0.14855,0
1.5701,1.7485,-0,1.8512,0.1456,1.2762,0.2913,0.881,0.4369,0.7119,0.5826,0.6511,0.7282,0.6315,0.8739,0.6948,1.0195,0.6016,1.1652,0.6769,1.3108,0.609,1.4565,0.3219,1.6021,0.3469,1.7478,0.399,1.8934,0.0395,2.039,0.2968,2.1847,0.2737,2.3303,0,2.476,0.1521,2.6216,0,2.7673,0,-3.0169,0.46716,-2.8661,0.57222,-2.7152,0.57977,-2.5644,0.60577,-2.4135,0.52961,-2.2627,0.49055,-2.1118,0.51138,-1.961,0.50944,-1.8101,0.5085,-1.6593,0.56939,-1.5085,0.5777,-1.3576,0.56882,-1.2068,0.65981,-1.0559,0.70238,-0.90507,0.72903,-0.75423,0.82603,-0.60338,0.99409,-0.45254,1.2391,-0.30169,1.4739,-0.15085,0
1.6164,1.7837,-0,1.8683,0.1521,1.236,0.3042,0.8695,0.4563,0.6899,0.6084,0.5761,0.7605,0.6187,0.9126,0.6252,1.0647,0.4019,1.2168,0.5365,1.3689,0.7941,1.521,0.7432,1.6731,0.5436,1.8252,0.4268,1.9773,0.7496,2.1294,0.6103,2.2815,0.2685,2.4336,0,2.5857,0.5004,2.7377,0,2.8898,0,-3.0513,0.37326,-2.8988,0.62363,-2.7462,0.63641,-2.5936,0.55586,-2.4411,0.54493,-2.2885,0.55545,-2.1359,0.55676,-1.9834,0.5678,-1.8308,0.58268,-1.6782,0.54639,-1.5257,0.5545,-1.3731,0.64256,-1.2205,0.61047,-1.068,0.66563,-0.9154,0.73925,-0.76284,0.82646,-0.61027,0.99536,-0.4577,1.2501,-0.30513,1.4618,-0.15257,0
1.6368,1.726,-0,1.8756,0.1527,1.2568,0.3055,0.8592,0.4582,0.751,0.611,0.7015,0.7637,0.6952,0.9164,0.5701,1.0692,0.4727,1.2219,0.6062,1.3747,0.6721,1.5274,0.5613,1.6801,0.4401,1.8329,0.2535,1.9856,0.328,2.1384,0.2076,2.2911,0.2497,2.4438,0.1398,2.5966,0.1601,2.7493,0.149,2.9021,0,-2.8204,0.41447,-2.6794,0.58213,-2.5384,0.54275,-2.3974,0.5451,-2.2564,0.51456,-2.1153,0.5199,-1.9743,0.51263,-1.8333,0.4959,-1.6923,0.47101,-1.5512,0.44236,-1.4102,0.47285,-1.2692,0.52085,-1.1282,0.59234,-0.98716,0.65328,-0.84613,0.7348,-0.70511,0.80325,-0.56409,0.862,-0.42307,1.0524,-0.28204,1.4653,-0.14102,0
1.63,1.7456,-0,1.8335,0.1195,1.303,0.2389,0.9409,0.3584,0.7741,0.4779,0.6592,0.5974,0.6683,0.7168,0.5953,0.8363,0.4621,0.9558,0.3644,1.0752,0.3672,1.1947,0.4421,1.3142,0.4734,1.4336,0.4143,1.5531,0.497,1.6726,0.6355,1.7921,0.6731,1.9115,0.5899,2.031,0.3616,2.1505,0.6207,2.2699,0,-3.0973,0.39656,-2.9425,0.55568,-2.7876,0.51219,-2.6327,0.63034,-2.4779,0.41938,-2.323,0.48089,-2.1681,0.4508,-2.0133,0.51903,-1.8584,0.52728,-1.7035,0.49887,-1.5487,0.58142,-1.3938,0.57424,-1.2389,0.59058,-1.0841,0.67873,-0.9292,0.71422,-0.77434,0.7953,-0.61947,0.94131,-0.4646,1.2063,-0.30973,1.4858,-0.15487,0
1.6067,1.784,-0,1.8126,0.1421,1.3685,0.2842,0.9536,0.4263,0.7469,0.5684,0.677,0.7105,0.638,0.8526,0.6394,0.9947,0.539,1.1369,0.5407,1.279,0.3961,1.4211,0.4401,1.5632,0.4146,1.7053,0.4094,1.8474,0.3733,1.9895,0.467,2.1316,0.0631,2.2737,0.1096,2.4158,0,2.5579,0,2.7,0,-2.99,0.44338,-2.8405,0.44785,-2.691,0.52565,-2.5415,0.5459,-2.392,0.5081,-2.2425,0.48278,-2.093,0.47028,-1.9435,0.52346,-1.794,0.5283,-1.6445,0.51699,-1.495,0.55131,-1.3455,0.57612,-1.196,0.63465,-1.0465,0.65963,-0.89699,0.70503,-0.74749,0.81476,-0.59799,0.93815,-0.44849,1.167,-0.299,1.4934,-0.1495,0
1.6244,1.8034,-0,1.5269,0.0731,1.423,0.1461,1.2195,0.2192,0.9848,0.2923,0.8204,0.3653,0.7046,0.4384,0.6246,0.5115,0.5381,0.5845,0.5228,0.6576,0.4542,0.7306,0.4461,0.8037,0.3866,0.8768,0.3368,0.9498,0.3967,1.0229,0.2531,1.096,0.3188,1.169,0.2907,1.2421,0.1721,1.3152,0.138,1.3882,0,-3.0814,0.2759,-2.9273,0.55374,-2.7732,0.57428,-2.6192,0.47068,-2.4651,0.46445,-2.311,0.49362,-2.157,0.4722,-2.0029,0.53945,-1.8488,0.4758,-1.6948,0.56464,-1.5407,0.56066,-1.3866,0.59041,-1.2326,0.62881,-1.0785,0.69673,-0.92442,0.74657,-0.77035,0.8263,-0.61628,0.98578,-0.46221,1.2318,-0.30814,1.4821,-0.15407,0
1.5776,1.7775,-0,1.4521,0.0549,1.3495,0.1097,1.2511,0.1646,1.0708,0.2194,0.8858,0.2743,0.7353,0.3291,0.6548,0.384,0.5752,0.4388,0.5026,0.4937,0.4666,0.5485,0.4245,0.6034,0.337,0.6583,0.3628,0.7131,0.348,0.768,0.2874,0.8228,0.3167,0.8777,0.2809,0.9325,0.0702,0.9874,0.2193,1.0422,0,-2.9107,0.37512,-2.7652,0.5173,-2.6196,0.52157,-2.4741,0.3992,-2.3285,0.36448,-2.183,0.31837,-2.0375,0.39537,-1.8919,0.55364,-1.7464,0.43163,-1.6009,0.50337,-1.4553,0.54264,-1.3098,0.54587,-1.1643,0.5711,-1.0187,0.66208,-0.87321,0.69075,-0.72767,0.78314,-0.58214,0.94904,-0.4366,1.2182,-0.29107,1.5111,-0.14553,0
1.5775,1.7672,-0,1.5602,0.0611,1.3818,0.1222,1.216,0.1834,1.007,0.2445,0.8068,0.3056,0.6986,0.3667,0.5966,0.4279,0.5028,0.489,0.5056,0.5501,0.4434,0.6112,0.4531,0.6724,0.3845,0.7335,0.3552,0.7946,0.3432,0.8557,0.2999,0.9169,0.2767,0.978,0.6926,1.0391,0,1.1002,-0.3403,1.1614,0,-2.913,0.8662,-2.7674,0.69027,-2.6217,0.43782,-2.4761,0.24553,-2.3304,0.42518,-2.1848,0.38639,-2.0391,0.58431,-1.8935,0.55512,-1.7478,0.49756,-1.6022,0.53424,-1.4565,0.56675,-1.3109,0.56298,-1.1652,0.61292,-1.0196,0.66179,-0.8739,0.6875,-0.72825,0.79175,-0.5826,0.92823,-0.43695,1.2028,-0.2913,1.5129,-0.14565,0
1.6243,1.8325,-0,1.4521,0.0536,1.2779,0.1072,1.2085,0.1608,1.065,0.2144,0.9134,0.268,0.7922,0.3216,0.7012,0.3752,0.6104,0.4288,0.5362,0.4824,0.5066,0.536,0.452,0.5896,0.3982,0.6432,0.3754,0.6968,0.3691,0.7504,0.3282,0.804,0.301,0.8576,0.0878,0.9112,0.3876,0.9648,0.2787,1.0184,0,-2.9545,0.61694,-2.8068,0.73998,-2.6591,0.51002,-2.5113,0.50588,-2.3636,0.57825,-2.2159,0.45104,-2.0682,0.4141,-1.9204,0.56712,-1.7727,0.56463,-1.625,0.53051,-1.4773,0.53109,-1.3295,0.58545,-1.1818,0.61644,-1.0341,0.60985,-0.88635,0.70014,-0.73863,0.78827,-0.5909,0.98741,-0.44318,1.2472,-0.29545,1.5002,-0.14773,0
1.612,1.8205,-0,1.5824,0.0774,1.4087,0.1547,1.1906,0.2321,0.9797,0.3095,0.8167,0.3868,0.6801,0.4642,0.5951,0.5416,0.5553,0.619,0.4871,0.6963,0.5124,0.7737,0.4636,0.8511,0.4364,0.9284,0.3841,1.0058,0.3338,1.0832,0.324,1.1605,0.257,1.2379,0.4117,1.3153,0.0712,1.3926,0.1164,1.47,0,-3.0521,0.43724,-2.8995,0.51341,-2.7469,0.54882,-2.5943,0.55467,-2.4416,0.39567,-2.289,0.52295,-2.1364,0.48481,-1.9838,0.54369,-1.8312,0.54428,-1.6786,0.54491,-1.526,0.60293,-1.3734,0.58916,-1.2208,0.60741,-1.0682,0.694,-0.91562,0.70607,-0.76301,0.80587,-0.61041,0.96117,-0.45781,1.2107,-0.30521,1.4849,-0.1526,0
1.6178,1.788,-0,1.4969,0.0542,1.3325,0.1085,1.2225,0.1627,1.0479,0.217,0.8764,0.2712,0.7389,0.3255,0.6287,0.3797,0.5603,0.4339,0.5173,0.4882,0.4523,0.5424,0.4655,0.5967,0.4019,0.6509,0.3874,0.7051,0.3228,0.7594,0.2597,0.8136,0.3369,0.8679,0.3966,0.9221,0.319,0.9764,0.2566,1.0306,0,-2.9137,0.28838,-2.768,0.505,-2.6224,0.54787,-2.4767,0.47575,-2.331,0.50643,-2.1853,0.48664,-2.0396,0.42896,-1.8939,0.54708,-1.7482,0.5245,-1.6025,0.48545,-1.4569,0.527,-1.3112,0.5785,-1.1655,0.6305,-1.0198,0.65521,-0.87412,0.68234,-0.72843,0.77985,-0.58275,0.9598,-0.43706,1.229,-0.29137,1.5035,-0.14569,0
1.6188,1.821,-0,1.497,0.0691,1.4164,0.1382,1.2264,0.2072,1.0091,0.2763,0.8262,0.3454,0.718,0.4145,0.6498,0.4836,0.5818,0.5526,0.5231,0.6217,0.5039,0.6908,0.4791,0.7599,0.4787,0.829,0.4519,0.898,0.4406,0.9671,0.4883,1.0362,0.4532,1.1053,0.4521,1.1744,0.381,1.2434,0.3055,1.3125,0,-3.01,0.37104,-2.8595,0.47411,-2.709,0.49615,-2.5585,0.38391,-2.408,0.39828,-2.2575,0.42273,-2.107,0.44177,-1.9565,0.56948,-1.806,0.45885,-1.6555,0.51041,-1.505,0.54023,-1.3545,0.60031,-1.204,0.64868,-1.0535,0.67905,-0.903,0.73808,-0.7525,0.80836,-0.602,0.97178,-0.4515,1.1898,-0.301,1.4711,-0.1505,0
1.6116,1.8253,-0,1.5492,0.0756,1.3873,0.1511,1.2028,0.2267,0.997,0.3022,0.8376,0.3778,0.7331,0.4534,0.6389,0.5289,0.5889,0.6045,0.5462,0.68,0.5203,0.7556,0.4068,0.8311,0.46,0.9067,0.412,0.9823,0.4539,1.0578,0.2216,1.1334,0.1929,1.2089,0.3368,1.2845,0.2106,1.3601,0,1.4356,0,-2.9967,0.36489,-2.8469,0.41898,-2.697,0.41999,-2.5472,0.52483,-2.3974,0.47402,-2.2475,0.48858,-2.0977,0.42697,-1.9479,0.5401,-1.798,0.52107,-1.6482,0.60049,-1.4984,0.53279,-1.3485,0.61347,-1.1987,0.64505,-1.0489,0.71261,-0.89901,0.73181,-0.74918,0.84975,-0.59934,0.99347,-0.44951,1.2248,-0.29967,1.4666,-0.14984,0
1.6293,1.7831,-0,1.496,0.0435,1.2857,0.0871,1.1625,0.1306,1.0381,0.1741,0.9035,0.2176,0.777,0.2612,0.6818,0.3047,0.6021,0.3482,0.5291,0.3918,0.489,0.4353,0.4479,0.4788,0.4118,0.5223,0.3487,0.5659,0.2892,0.6094,0.2493,0.6529,0.1845,0.6964,0.31,0.74,0.1787,0.7835,0.0776,0.827,0,-3.0573,0.56776,-2.9045,0.56258,-2.7516,0.51082,-2.5987,0.47746,-2.4459,0.52647,-2.293,0.4298,-2.1401,0.57485,-1.9873,0.54871,-1.8344,0.59783,-1.6815,0.54397,-1.5287,0.45948,-1.3758,0.56118,-1.2229,0.56873,-1.0701,0.62751,-0.9172,0.67311,-0.76434,0.7738,-0.61147,0.90087,-0.4586,1.1728,-0.30573,1.5218,-0.15287,0
1.6473,1.803,-0,1.6789,0.1073,1.4458,0.2146,1.116,0.3219,0.884,0.4292,0.7288,0.5365,0.6343,0.6438,0.5768,0.7511,0.5475,0.8584,0.4649,0.9658,0.4545,1.0731,0.5012,1.1804,0.1919,1.2877,0.0531,1.395,0,1.5023,-0.0086,1.6096,0,1.7169,-0.3403,1.8242,-0.0666,1.9315,0,2.0388,0,-3.0649,0.36388,-2.9117,0.49037,-2.7585,0.52569,-2.6052,0.5522,-2.452,0.43173,-2.2987,0.46249,-2.1455,0.53974,-1.9922,0.58723,-1.839,0.57067,-1.6857,0.58745,-1.5325,0.5881,-1.3792,0.56992,-1.226,0.61793,-1.0727,0.68089,-0.91948,0.72022,-0.76624,0.81076,-0.61299,0.95657,-0.45974,1.2159,-0.30649,1.492,-0.15325,0
1.5623,1.8329,-0,1.3934,0.0623,1.3626,0.1246,1.2492,0.187,1.0729,0.2493,0.9058,0.3116,0.782,0.3739,0.673,0.4362,0.6126,0.4986,0.5623,0.5609,0.5508,0.6232,0.4897,0.6855,0.4691,0.7478,0.4741,0.8101,0.3928,0.8725,0.4162,0.9348,0.3237,0.9971,0.4566,1.0594,0.3477,1.1217,0.2912,1.1841,0,-2.9508,0.46578,-2.8032,0.50729,-2.6557,0.48481,-2.5081,0.53074,-2.3606,0.50251,-2.2131,0.32423,-2.0655,0.47462,-1.918,0.53642,-1.7705,0.50858,-1.6229,0.59934,-1.4754,0.56597,-1.3278,0.57349,-1.1803,0.65366,-1.0328,0.65262,-0.88523,0.71865,-0.73769,0.81197,-0.59015,0.98602,-0.44261,1.1972,-0.29508,1.4656,-0.14754,0
1.5915,1.7849,-0,1.6611,0.0864,1.4489,0.1728,1.1448,0.2592,0.8898,0.3456,0.7303,0.4321,0.6174,0.5185,0.5534,0.6049,0.4831,0.6913,0.495,0.7777,0.3249,0.8641,0.3246,0.9505,0.4912,1.0369,0.3185,1.1234,0.3197,1.2098,0,1.2962,0,1.3826,0,1.469,0,1.5554,0,1.6418,0,-2.9771,0.64234,-2.8282,0.64217,-2.6794,0.5589,-2.5305,0.45413,-2.3817,0.44659,-2.2328,0.48767,-2.084,0.5383,-1.9351,0.54931,-1.7863,0.54522,-1.6374,0.60413,-1.4885,0.55192,-1.3397,0.56979,-1.1908,0.58741,-1.042,0.60188,-0.89313,0.67695,-0.74427,0.7597,-0.59542,0.87012,-0.44656,1.1447,-0.29771,1.5151,-0.14885,0
1.5608,1.8041,-0,1.5953,0.0887,1.49,0.1774,1.191,0.2661,0.9076,0.3549,0.7536,0.4436,0.659,0.5323,0.5845,0.621,0.5265,0.7097,0.5115,0.7984,0.3905,0.8872,0.5336,0.9759,0.3745,1.0646,0.2191,1.1533,0.3061,1.242,0.3979,1.3307,0.1601,1.4195,0.2616,1.5082,0.362,1.5969,0,1.6856,0,-2.9016,0.36713,-2.7565,0.52467,-2.6114,0.67285,-2.4663,0.73193,-2.3213,0.38486,-2.1762,0.40013,-2.0311,0.69045,-1.886,0.4011,-1.7409,0.56053,-1.5959,0.57176,-1.4508,0.54325,-1.3057,0.59026,-1.1606,0.59673,-1.0156,0.66243,-0.87047,0.69506,-0.72539,0.77229,-0.58031,0.92276,-0.43524,1.1582,-0.29016,1.5033,-0.14508,0
