1.6583,1.7632,-1.2901e-15,1.8966,0.15578,0.7918,0.31156,0.69669,0.46734,0.68261,0.62311,0.84009,0.77889,0.7191,0.93467,0.72383,1.0904,0.69319,1.2462,0.71844,1.402,0.71083,1.5578,0.69921,1.7136,0.56029,1.8693,0.49331,2.0251,0.37475,2.1809,0.26742,2.3367,0.17656,2.4925,0.20773,2.6482,0.25454,2.804,0.022058,2.9598,0
1.7095,1.8771,-1.2901e-15,1.7395,0.045326,1.2761,0.090652,1.1426,0.13598,1.0208,0.1813,0.90284,0.22663,0.81108,0.27195,0.73392,0.31728,0.69262,0.36261,0.63385,0.40793,0.55388,0.45326,0.47172,0.49858,0.44814,0.54391,0.40531,0.58924,0.40108,0.63456,0.34975,0.67989,0.37532,0.72521,0.34675,0.77054,0.60358,0.81586,0.36521,0.86119,0
1.98,1.1148,-1.2901e-15,1.672,0.010801,1.4901,0.021603,1.1556,0.032404,0.88832,0.043206,0.65891,0.054007,0.5157,0.064808,0.43083,0.07561,0.39764,0.086411,0.36426,0.097213,0.2376,0.10801,0.15579,0.11882,0.17535,0.12962,0.16246,0.14042,0.079633,0.15122,0.27941,0.16202,0.23914,0.17282,0.11777,0.18362,0.068103,0.19443,0.17191,0.20523,0
1.6433,1.951,-1.2901e-15,1.8773,0.11578,1.2747,0.23156,0.90073,0.34734,0.76425,0.46312,0.69926,0.5789,0.63893,0.69468,0.58347,0.81046,0.56442,0.92623,0.60034,1.042,0.48384,1.1578,0.4379,1.2736,0.4173,1.3894,0.34781,1.5051,0.21058,1.6209,0.24517,1.7367,0.076422,1.8525,0.30949,1.9682,0.51307,2.084,5.2103e-17,2.1998,0
1.8612,1.6976,-1.2901e-15,1.839,0.065255,1.3177,0.13051,1.133,0.19576,1.0093,0.26102,0.9119,0.32627,0.83264,0.39153,0.73894,0.45678,0.66788,0.52204,0.59753,0.58729,0.58368,0.65255,0.55911,0.7178,0.53988,0.78306,0.60036,0.84831,0.47681,0.91357,0.42623,0.97882,0.45072,1.0441,0.23117,1.1093,0.23204,1.1746,0.14623,1.2398,0
1.6764,1.9179,-1.2901e-15,1.7382,0.098769,1.3482,0.19754,1.0208,0.29631,0.90337,0.39508,0.81757,0.49385,0.7923,0.59262,0.75376,0.69139,0.68512,0.79015,0.63464,0.88892,0.53453,0.98769,0.49734,1.0865,0.50535,1.1852,0.40441,1.284,0.43959,1.3828,0.29536,1.4815,0.099235,1.5803,0.20959,1.6791,5.2103e-17,1.7778,0,1.8766,0
1.6897,1.7328,-1.2901e-15,1.6415,0.024736,1.2801,0.049472,1.1566,0.074208,1.0415,0.098944,0.91126,0.12368,0.80178,0.14842,0.74603,0.17315,0.684,0.19789,0.65152,0.22262,0.59204,0.24736,0.53864,0.2721,0.54091,0.29683,0.4952,0.32157,0.46694,0.34631,0.41457,0.37104,0.33761,0.39578,0.36054,0.42051,0.2449,0.44525,0.16926,0.46999,0
1.8242,1.787,-1.2901e-15,1.8809,0.1357,1.2528,0.27139,1.066,0.40709,0.97992,0.54278,0.85627,0.67848,0.77358,0.81417,0.77209,0.94987,0.74972,1.0856,0.70175,1.2213,0.69034,1.357,0.55546,1.4926,0.51298,1.6283,0.62867,1.764,0.66571,1.8997,0.56198,2.0354,0.73117,2.1711,0.67399,2.3068,0.69272,2.4425,0,2.5782,0
1.7757,1.4627,-1.2901e-15,1.9343,0.11836,1.0872,0.23673,0.92035,0.35509,0.83194,0.47346,0.75025,0.59182,0.65628,0.71019,0.6406,0.82855,0.58993,0.94692,0.56797,1.0653,0.60518,1.1836,0.58284,1.302,0.62362,1.4204,0.50072,1.5387,0.41397,1.6571,0.30576,1.7755,0.43575,1.8938,5.2103e-17,2.0122,0.40075,2.1306,0,2.2489,0
1.6421,1.6389,-1.2901e-15,1.9094,0.054988,0.99153,0.10998,0.88115,0.16496,0.79559,0.21995,0.70004,0.27494,0.6248,0.32993,0.59756,0.38491,0.56861,0.4399,0.57186,0.49489,0.5599,0.54988,0.5603,0.60487,0.5832,0.65985,0.5724,0.71484,0.61198,0.76983,0.619,0.82482,0.48403,0.8798,0.31926,0.93479,0.19869,0.98978,0.22385,1.0448,0
1.6335,1.3418,-1.2901e-15,1.8199,0.021524,1.274,0.043048,1.0825,0.064573,0.90568,0.086097,0.83009,0.10762,0.86027,0.12915,0.6988,0.15067,0.52799,0.17219,0.48711,0.19372,0.54725,0.21524,0.52022,0.23677,0.49966,0.25829,0.48249,0.27981,0.48205,0.30134,0.4357,0.32286,0.45953,0.34439,0.31093,0.36591,0.30122,0.38744,0.16248,0.40896,0
1.7231,1.7781,-1.2901e-15,1.7628,0.082867,1.2138,0.16573,1.0406,0.2486,0.95662,0.33147,0.88591,0.41434,0.85195,0.4972,0.80827,0.58007,0.75503,0.66294,0.7092,0.7458,0.62133,0.82867,0.57016,0.91154,0.52832,0.99441,0.49098,1.0773,0.49687,1.1601,0.55587,1.243,0.38095,1.3259,0.40559,1.4087,0.3766,1.4916,0.20585,1.5745,0
1.7452,1.6793,-1.2901e-15,1.9194,0.12459,1.0836,0.24917,0.91929,0.37376,0.82,0.49834,0.80139,0.62293,0.83427,0.74751,0.83325,0.8721,0.7782,0.99668,0.69953,1.1213,0.60874,1.2459,0.54567,1.3704,0.45336,1.495,0.33416,1.6196,0.25329,1.7442,0.36548,1.8688,0.1699,1.9934,0.36921,2.1179,0.068103,2.2425,0.31264,2.3671,0
1.9098,1.1491,-6.4504e-16,1.9495,0.026033,1.0352,0.052065,0.78172,0.078098,0.60781,0.10413,0.47553,0.13016,0.44076,0.1562,0.49706,0.18223,0.47284,0.20826,0.46597,0.23429,0.40481,0.26033,0.33814,0.28636,0.39722,0.31239,0.38364,0.33842,0.43395,0.36446,0.525,0.39049,0.51614,0.41652,0.21749,0.44255,0.40866,0.46859,0.10859,0.49462,0
1.5301,1.8027,-1.2901e-15,1.8279,0.073955,1.254,0.14791,1.1264,0.22186,0.99687,0.29582,0.87182,0.36977,0.72562,0.44373,0.61687,0.51768,0.52531,0.59164,0.5162,0.66559,0.5273,0.73955,0.4692,0.8135,0.4544,0.88746,0.44473,0.96141,0.2676,1.0354,0.31174,1.1093,0.18527,1.1833,0.28376,1.2572,0.25076,1.3312,0.23518,1.4051,0
1.715,1.7349,-1.2901e-15,1.8858,0.13582,1.2006,0.27163,0.97597,0.40745,0.8068,0.54326,0.73202,0.67908,0.64478,0.8149,0.62429,0.95071,0.66896,1.0865,0.70325,1.2223,0.72801,1.3582,0.59372,1.494,0.41167,1.6298,0.44456,1.7656,0.35335,1.9014,0.28974,2.0372,0.33162,2.1731,0.26669,2.3089,0.20559,2.4447,0,2.5805,0
1.7637,1.7621,-1.2901e-15,1.9283,0.11651,1.1285,0.23303,0.9679,0.34954,0.93669,0.46605,0.74215,0.58256,0.53397,0.69908,0.53344,0.81559,0.46577,0.9321,0.44707,1.0486,0.5236,1.1651,0.54313,1.2816,0.45967,1.3982,0.42172,1.5147,0.4526,1.6312,0.2641,1.7477,0.23113,1.8642,0,1.9807,0.088111,2.0972,5.2103e-17,2.2137,0
1.7405,1.6225,-1.2901e-15,1.924,0.12053,1.2202,0.24105,0.95675,0.36158,0.81686,0.4821,0.7139,0.60263,0.71488,0.72316,0.67386,0.84368,0.57216,0.96421,0.55867,1.0847,0.63623,1.2053,0.57065,1.3258,0.54377,1.4463,0.42423,1.5668,0.19385,1.6874,0.2001,1.8079,1.0421e-16,1.9284,0.1641,2.0489,0,2.1695,0,2.29,0
