"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40"
"14",-2.19831419109203,-1.21726724723445,-0.261334151210578,-1.67924164636627,-0.133637185593532,0.360919715577553,0.372733956972263,0.951596180097633,0.22494590673486,0.890959432643748,0.0328196138798131,0.0737029982938417,-0.523242426083995,0.166666012790166,-0.0762070426244569,0.241072816423975,-0.0191616513780749,0.0258286058475982,0.0320613537500896,0.0216415136394681,0.0315233304568717,0.0959157847953196,0.000453097374586008,-0.000444183654212185,0.000124921991486788,-7.0045852294625e-05,0.00016340066462469,-3.41609147952865e-05,8.12535792864277e-06,-9.36356021152343e-05,-0.000145325713116356,-2.43089983586169e-05,3.83835187997006e-05,-8.41097880293629e-05,7.1459358142123e-05,-1.04550536803028e-05,3.50406772635717e-05,-3.65219338551714e-05,-1.26669958037395e-05,-2.76537567738266e-05
"15",0.505294611459312,0.94415050542281,2.61766696741804,0.369300174806483,-2.86624644417912,0.658450254645733,-0.742182035828374,-0.0794386448351117,0.634688287982666,0.0814524898174398,1.49716072936934,0.151653845791168,-0.0552169863740445,-0.31267715467912,0.723349600756144,0.536452634084509,0.468987585126774,0.0750899738366229,-0.144601599303019,0.138416285522882,0.252033317734298,0.0718160820832217,-0.000939765813553153,6.30995225295201e-05,5.12473643270533e-05,0.000310647645179202,6.9625122494749e-05,-9.00666382945103e-05,0.000131265717284312,8.83439911772256e-05,5.36551694225009e-06,1.73756276686636e-05,1.47355929392134e-05,2.71381242808004e-05,3.50341087662562e-05,-1.45933419608557e-05,-5.62163380783973e-05,5.25016541645072e-05,-1.41179199373148e-05,-2.97807384245369e-06
"16",-2.37307426925651,-2.51010309735376,0.177932301771977,-0.987473060075862,1.00616469854115,0.70595862327134,0.189712871783883,0.592639294969774,-0.291314951264024,0.349934897572706,0.0356584841164502,0.335383452621683,-0.0276070548714597,0.0557229572573595,0.00706377054812483,-0.151952574414541,0.178971035324791,-0.0903261328411451,0.0443095146246416,0.0395249705036023,0.132206265253845,-0.0987091627835618,-0.00110471415974258,0.000451958461660761,-0.000121792333717738,1.15579067255511e-05,-0.000116889533599271,0.000152979320269669,-8.02990658549246e-05,-7.90890813288023e-05,-0.000166226803076958,-0.000117023160484248,-4.81652628640805e-06,8.07370327293722e-06,3.1916727009168e-05,4.74126137573749e-05,5.26258903425086e-06,-2.1553110780087e-05,-2.61461393567808e-05,-2.23968657742102e-06
"17",-2.6655009314554,-1.85777497310614,-0.111585023929973,-1.4294560013639,0.374232450589378,0.403969354204505,-0.3516445800117,0.212650942018409,-0.209701795479131,-0.00593660104269815,0.169068593671297,0.440739462500852,-0.434450924613251,0.218546376731807,-0.0906880831600007,0.0545283968623157,-0.138559576095637,0.0038887037594775,-0.0329307979828724,-0.00287553178949858,0.0208874814979317,0.0151384681405507,-3.86820341865893e-05,0.000220798218382522,-0.000313794899862991,0.000242472955874387,0.000282804339261762,-0.000166682391874732,-0.000106907544773036,4.46570642005928e-05,3.34485603769689e-05,6.27352306923901e-05,1.37984238338246e-05,-3.84152771061158e-05,-1.79898245629972e-05,2.24811879995235e-05,3.39389653451413e-05,-1.4906224143893e-05,-5.7693310825252e-05,-5.03027727760674e-05
"18",-2.8833403262929,-1.16926539882592,-0.47306288188691,-1.28090621847955,-0.0345271336109341,0.076659819203513,-0.39359805574716,0.677287157156998,-0.0957124217164269,-0.280091309168759,0.216337523541146,0.220256551439535,-0.277972294834099,0.154894800914098,-0.0854129926471508,0.211991609314831,-0.0801823552747628,-0.190180765950406,0.0415978934272872,-0.322944670808932,-0.023262771189052,-0.0224167429781142,-0.000518299706952417,-0.000368850834437377,4.79586137687605e-05,-0.000434371815217334,2.74294097232022e-05,0.000224858874474473,-2.31021569105233e-05,6.44780558172325e-05,-3.31743305852124e-05,0.000110499645056012,5.30907457382684e-05,-8.6750497266308e-05,1.02006631510498e-05,2.77439061621143e-05,-4.08968620338804e-05,1.33855847621323e-05,7.83817260394115e-06,-1.02189246984352e-05
"19",-2.59575346310487,-1.55573693967853,-0.493945787183015,-0.888046879131682,0.824239081403101,0.428248550960011,-0.458417815452323,0.0557566446901402,-0.297588303954357,0.251674165932261,0.0776825409779522,0.540536162540431,0.124856007203368,-0.128215325364367,0.0649893187699035,0.0245394634195495,0.0299838525884509,-0.0357764098655598,-0.0111135757836395,0.0646808649686341,0.115942645994084,-0.0654157994583571,-0.000341669025190162,-0.000217709708397407,2.82331972568521e-05,-0.000365172889366792,-0.000256242039928162,-0.000158686999191249,0.000278866612494849,-4.55073879954242e-05,6.41286940198139e-05,8.24571389119316e-06,-8.17125356281645e-05,-8.1221731551645e-05,3.3093029000425e-05,4.11107976611425e-05,-1.1496959469337e-05,3.0803478900665e-06,-5.20460502433651e-05,-8.39233523475258e-06
"20",-2.48956526284891,-1.9748154032092,-0.476680690950879,-0.923719857249371,0.940982899632319,0.713783295048374,-0.485627872789188,0.00715215010993194,-0.376808553594759,0.161771380657013,-0.105849739734316,0.550742334449769,-0.27308136049136,0.100127371903778,-0.180126037517993,0.061453022910755,0.151467994241678,-0.181397094928199,-0.0868136401105179,0.00972512624638065,-0.0115070761041508,-0.00556309807630614,0.00110456225172911,0.000157908354642758,-0.000196123678517787,-8.65289405251116e-05,9.03123733356354e-05,-5.55388117946289e-05,4.61776640524741e-05,0.000148640542871888,-8.03097597898393e-05,-1.68992760764576e-05,-0.000141833755915213,3.31760778782414e-05,-2.17035319431957e-05,0.000132131186205559,-1.03963694305931e-05,3.44250055961809e-05,5.83428913689676e-05,1.72553499026562e-05
"21",-3.53364230161982,1.3917749822385,-2.07692840953018,0.228260744745004,0.572797708438296,0.292362140051377,0.370280442086018,0.331339315739958,0.724255883202728,-0.368939499929941,-0.119927683786482,-0.151844832545969,-0.134160156455624,-0.489615213613028,-0.0311662349527543,0.216647007854375,0.0182152931432764,0.14278693199286,-0.016630798131559,-0.0257325536746188,-0.0569164160722653,0.081477165364442,0.000325758703858026,0.000257690424391437,-0.000120189847296818,0.000353746647205166,0.000369301592064539,-0.000138522913341124,-7.21719407488775e-05,9.74822626832114e-05,3.47801515625488e-05,4.15175412278659e-05,4.16781760361612e-05,5.03969528956039e-07,4.92938098495821e-05,-1.91191907568666e-05,1.4178119571516e-05,6.08832728600933e-05,-1.7225486727529e-05,-3.22683124168166e-05
"22",-3.41266585209458,0.93893547231132,-0.754344268366729,-0.106980910118499,-0.0692118446559906,-0.25595884043684,0.0921614217573251,-0.34798942705587,0.0580184462459516,0.0162128684315799,-0.0641053937055125,-0.368835357419519,0.000916491454421997,-0.332439383731182,0.0866025385276408,-0.0476516514906097,-0.193084136160183,-0.124187276468524,-0.0383779736191556,-0.0077890649446443,-0.063816542080442,0.0506560254530686,0.000520134856470015,0.000721327241309078,-0.000243841167029592,-4.49292362202369e-05,-0.000160903068183768,2.61093562714185e-06,9.43899488091426e-05,-0.000123628442811823,7.32379605384442e-06,3.38068654975703e-05,5.32667592035158e-05,-3.9147339181797e-05,1.23042815478036e-06,3.17990372458721e-05,-4.8776500719501e-05,-2.00338424553859e-05,4.93177271956857e-06,1.72733709122297e-05
"23",-3.93098356422392,0.169706809202062,-1.3467416286094,0.116113698745378,1.0901502658799,-0.366259807641197,0.691814781231763,0.211573507790214,0.364998992808877,-0.0153952697030796,0.0503511114502962,0.125684839026785,0.23983091677071,-0.065227329032497,0.184636431047376,0.0845471847476807,0.067159338023367,-0.042413659553934,0.0529291509946508,0.103250603648026,-0.0464105502129056,0.0474749897739474,-0.00119431404814109,0.000339727055709602,4.80761307343221e-05,-0.000234579626168539,0.000286650914339534,-3.24557459391688e-05,-1.93884937582517e-05,-4.93307347918318e-05,5.09333611112585e-05,-0.000106599480519713,1.66788902443565e-05,4.31458758425041e-06,6.81512888993097e-05,-2.67861217240206e-06,-2.89670566970546e-06,5.35424654872219e-05,3.28590382459581e-05,3.04865421441036e-06
"24",-3.41140068272805,1.4573787943457,-1.65705171184332,0.11125262405973,-0.0932134350309329,-0.0970862869957856,0.639361108409632,0.937460701670251,1.02444939228245,-1.8135048446984,0.252689184733604,-0.26096305055944,-0.261650573398642,-0.761062105975982,-0.151995840340464,0.200803877513327,0.227637902276239,0.209817130903973,0.184319477602746,-0.0103160847464381,-0.0680075458042711,-0.023931860445024,0.00107308220133618,0.000597050169231728,-0.000100829222187184,-3.05126209982701e-05,-7.1959586213817e-05,3.6560685020403e-05,3.87998586861005e-05,-6.19807514208245e-05,4.05968333631601e-05,5.99157553002223e-05,5.24293713138474e-05,7.28501162376716e-05,-1.43208041768761e-05,6.83581685906598e-05,6.21081257987238e-05,-2.53302798835786e-05,-2.34351797825383e-05,-2.36226459926492e-06
"25",-2.68835594020909,0.370659543615081,-0.0154097240891706,-0.00326041235797091,-0.118638294596528,-0.302354747786367,-0.326105930787997,-0.0941537111086264,1.15388897811644,-0.421199797908504,0.080715911493528,-0.140023384824217,0.284623915507305,-0.581258898774285,0.176872848307686,0.124074473914096,0.198170459385223,-0.0491689567600054,-0.0373132345892305,-0.0743134627687191,0.00571057685646201,0.0267504220488462,9.24937281248095e-05,-0.000150396472118515,7.18044648560542e-05,-0.000199042636752828,-0.000144829065603043,-0.000314779218537946,-1.83145953454589e-05,-3.88586879841238e-05,5.85805485155307e-05,4.81985251282457e-05,-0.000150337084905333,-4.02201366742488e-05,-2.16471989425426e-06,2.430142476606e-05,-4.14746169705854e-05,-6.68288987224902e-05,-1.36176826950885e-06,-3.74154789634096e-06
"26",-2.9758247952614,0.357575951171719,-0.0229028550910556,0.157625860827104,0.188039934947124,1.1288613926539,1.10425649819561,-0.757555085665201,0.773624259506166,0.344750507483239,-0.107624704788861,-0.18352493534387,0.208570877714861,-0.581455031625125,0.225113235003298,-0.384735134475629,-0.0646909760848637,-0.0618423056754052,-0.0745908021153585,-0.0188887922100711,0.0296665332752597,0.0436694791251084,-0.00015609254644984,-0.000683925529463739,0.000429166176234458,0.000165100353816262,0.000172634132839952,4.31851306464809e-05,3.33226652521335e-06,8.01798600056636e-05,-1.2333624532436e-05,-3.95789152597692e-06,-3.89259367312156e-05,3.79778982000645e-05,-9.57486437747068e-07,-1.97378461002928e-05,7.45244692916258e-05,8.2552669474073e-06,4.36417125686261e-05,-2.70154817638701e-06
"27",-3.00243366025704,0.566439396819994,-0.331862629110733,0.415324485649966,0.444072763383064,-0.677924530065269,-0.711451088067786,-0.621930808121157,-0.200652230126045,0.00483220880013115,-0.0160181955777339,-0.397104513749855,0.0826610715167891,0.000687522742859354,-0.0708985286395128,-0.0419579625446713,-0.124421456582037,-0.17387013244879,-0.0493669072801963,0.160014578231751,-0.0580659643509093,-0.0558846808311145,-0.000680202059416487,0.000462694789185807,-0.000101399227180825,-8.37893811749674e-06,-0.000223247021019973,4.65836221631016e-06,-3.04613367064083e-05,0.000131139517477986,0.0001080052217695,2.95576144496539e-05,-3.42172058875323e-05,2.15710850515888e-05,-9.60433062969224e-05,-4.6656997446104e-07,-3.53654831679873e-05,2.49542120462215e-05,6.72266585466375e-06,1.69458680247536e-05
"28",-3.02987545146947,0.364588125450286,-1.08336234083583,0.22025048725443,0.570280785003268,-0.208003848530117,-0.535352496800643,0.244172508924339,0.770003547913811,0.219301219512676,-0.100172898543434,-0.326451311509554,0.211114679479353,-0.323693571345162,0.0170100024898908,0.269460297759386,0.079809338394146,-0.041142012672943,-0.0551228046294795,-0.0274790259562925,-0.0471684354678969,0.0188768253899774,-0.000344431250556072,-0.000522610708733807,-0.000644623649982557,-4.93399524497534e-05,-3.7767215169994e-05,-2.49514737574764e-05,-4.29581712597799e-05,-0.000123397222068958,-8.64557045442658e-05,1.07907544519177e-05,-6.31222905108503e-05,2.39851860294182e-05,-3.52408036173313e-05,-1.3051026177463e-05,-4.95724239561388e-05,9.88280632385763e-07,-5.35248199876048e-05,2.50808683666115e-06
"29",-3.45838195481141,1.09757794289821,-1.78133425879427,1.50890488426914,0.887238304460152,0.353420197068915,-0.0757711744428561,0.0835907922839987,-0.671235729281695,-0.338699158865609,0.299188324720315,0.00112886987248214,0.65175043126715,0.264093590554353,-0.0048861998445363,-0.153330642010727,0.164224869643718,-0.191350210241902,0.23266938204287,-0.0546282604184342,-0.0458060429551972,0.0590157296950822,5.46896735939342e-05,0.000298286849544388,-7.42508940850844e-05,0.00036222618721489,-7.85497381017922e-05,-0.000252117072885659,-0.000145944262059119,9.53047895974057e-06,2.97999604274013e-05,-0.000109103537784028,-4.10651271219586e-06,-0.000100382459883891,1.02899277292789e-05,6.90938119216056e-06,3.6264885566413e-05,7.02605618926322e-05,-1.08857441573629e-05,4.45336834185017e-05
"30",-3.19807227249249,0.451922710640253,0.153614903134414,-1.01925534862405,-0.703402471726359,-1.74304825096921,-0.8827808528553,-0.777640007571797,0.331478231902658,-0.084464362037785,0.0429416365535661,-0.559401328503446,0.0182494791735545,0.24675322264238,-0.021338360740125,0.0683830682098649,0.0911979099566451,-0.185004738061126,0.0990827769140119,0.143195632227829,-0.0471111354779783,0.0262402752538548,0.000275359863044451,8.85113107630744e-05,-8.53317815266205e-05,5.18529812257723e-05,5.73198383411674e-05,0.00015786562631484,0.000124060319176791,-0.000171358200200443,-2.89045741291398e-05,0.000108393900277337,-5.21182963751643e-06,-1.10415090935623e-06,-4.87902420080732e-05,-2.50610621600755e-05,4.96863955482887e-05,3.04703404172824e-05,-4.73700795303178e-06,1.25656865134771e-05
"31",-3.75746071435053,1.00894446067975,-1.22593597270981,0.20566841437769,0.449640909416653,-0.715794835163946,-0.181379378820919,-0.15310542789684,0.407779012967816,-0.382456721384378,0.208341876597986,0.346911751680969,0.543340068348095,-0.361361598201052,0.118476530009461,0.168976081085002,0.265076886034664,-0.206142734404691,0.0183263544658484,0.0621732254536311,-0.00772461876724473,-0.00363545071914573,-0.000133247443390844,-0.000387365745669541,0.000244591342508394,-0.000490576480044698,0.000200642016921423,0.000209339628970528,6.18964230259533e-05,0.000123561577156969,-4.00257543246851e-06,7.87734864600258e-05,0.000116518477146541,-5.78307555401392e-05,5.26195068346613e-05,0.000115022546370025,-1.45752344705707e-05,3.63855411300573e-07,2.98883539889827e-06,6.89376945056663e-06
"32",-3.22669273254299,2.2769959536082,0.532109355409414,1.53856144963512,-1.04334633779681,-0.876042913004572,-1.42669825703477,0.0357090408084208,-1.98862990690065,-0.450799463847516,1.07164954917376,0.18318690057393,0.760812302215692,-0.538021726255605,0.298780107140737,-0.254593535639061,-0.224817764799773,-0.0303771688440249,0.0124647715848063,0.0973058641154039,0.0934596115493378,0.166490450290886,0.000778268381112817,-0.000158350521592784,5.69792496455352e-05,-0.000273071619316098,0.000132214079999901,-5.64980793136792e-05,4.8022757227914e-05,-3.10136675438916e-05,-8.51764762846326e-05,-4.36267551561266e-05,9.32247359465566e-06,5.31625851719619e-05,5.3657860458467e-06,-4.71372051010499e-05,-2.5790608852376e-05,2.07320815931444e-08,2.89189453672456e-05,7.92959129086723e-06
"33",-2.18118119413416,-0.170553969494366,2.18798372624208,0.129286696792543,-0.787823765954589,-1.224659946607,-0.918226419128772,-1.28554299795227,-1.24952467526425,-1.2116081837088,-0.235358208333054,-0.250624140733496,0.149896878445563,-0.284239875778645,0.182985707278128,-0.548870884515128,-0.0853405603075682,0.295323672169557,0.142108676192417,-0.0509630188853394,-0.0698523225761856,0.0258418568533954,-0.000202462463122329,-0.000296847597459918,0.000113146406620604,-2.99913612678768e-05,0.000115795469204427,0.000114840328828698,-1.29419695416022e-05,-9.39119993918422e-06,4.97826875161568e-05,-8.27158781774098e-05,5.56443345650637e-06,-3.4718420239277e-05,-3.46555907235757e-05,-4.03461043135822e-06,3.93709655367724e-06,1.2565258329239e-06,-5.97631495754536e-05,2.12751661621269e-06
"34",-2.71705912584408,-0.047372721334694,0.634491369261141,0.530041958637538,-0.0471069577085971,-0.287642369429061,-0.232871226261845,-0.0494022598788287,-0.49692880188819,0.701440873617359,-0.344769889977946,-0.509771253648321,0.321776500211836,-0.0101201507987363,0.0584285190184742,-0.000794640638435771,0.147757823854154,-0.12321681486489,0.111985411358584,0.128119606715559,-0.138864635300662,0.0282178210468957,-0.00117446992736858,0.000438881309073394,3.95443954788021e-06,-0.000335772586756079,0.000173072425505773,-0.000120221468216074,-6.77834905384728e-05,0.000176100124148509,-0.000137973514235518,4.68661623465039e-05,1.58445641916249e-05,-9.07405539009448e-05,-9.24676737019126e-05,-7.08256753580161e-05,5.55089349371443e-05,9.55408521234602e-06,-3.25136219322675e-05,-1.48507518910046e-05
